StateID,StateName,PlanID,AreaCode,InternationalPlan,VoiceMailPlan,NumberVMailMessages,DayUsageID,TotalDayMinutes,TotalDayCalls,TotalDayCharge,EveUsageID,TotalEveMinutes,TotalEveCalls,TotalEveCharge,NightUsageID,TotalNightMinutes,TotalNightCalls,TotalNightCharge,IntlUsageID,TotalIntlMinutes,TotalIntlCalls,TotalIntlCharge,CustomerServiceCalls,ChurnStatus
864,SD,864,408,No,No,0,864,185.2,87,31.48,864,170.4,96,14.48,864,165.1,104,7.43,864,9.5,13,2.57,1,False
865,VA,865,408,No,No,0,865,104.6,121,17.78,865,149.5,71,12.71,865,255.1,67,11.48,865,6.5,8,1.76,2,False
866,ID,866,510,No,No,0,866,274.4,120,46.65,866,198.6,82,16.88,866,160.8,62,7.24,866,6.0,3,1.62,1,False
867,KY,867,415,No,Yes,29,867,279.9,121,47.58,867,223.1,109,18.96,867,251.7,94,11.33,867,13.0,2,3.51,1,False
868,ND,868,510,No,No,0,868,187.2,127,31.82,868,195.6,88,16.63,868,181.8,129,8.18,868,5.1,4,1.38,1,False
869,HI,869,415,No,No,0,869,276.2,95,46.95,869,165.8,119,14.09,869,151.6,79,6.82,869,2.2,4,0.59,3,False
870,WI,870,415,No,Yes,35,870,200.4,104,34.07,870,272.8,89,23.19,870,214.5,100,9.65,870,8.3,4,2.24,1,False
871,WV,871,510,No,No,0,871,162.3,96,27.59,871,244.0,122,20.74,871,180.1,89,8.1,871,9.1,4,2.46,2,False
872,NJ,872,510,No,No,0,872,176.9,128,30.07,872,102.8,56,8.74,872,213.7,84,9.62,872,10.5,2,2.84,4,True
873,KS,873,415,No,No,0,873,165.5,78,28.14,873,205.5,89,17.47,873,213.6,124,9.61,873,12.2,6,3.29,0,False
874,NJ,874,510,No,Yes,28,874,201.4,100,34.24,874,246.5,117,20.95,874,154.8,131,6.97,874,12.9,4,3.48,2,True
875,NC,875,510,No,No,0,875,190.5,115,32.39,875,179.6,130,15.27,875,258.5,89,11.63,875,10.1,5,2.73,3,False
876,WY,876,510,No,No,0,876,235.9,104,40.1,876,80.6,91,6.85,876,212.8,116,9.58,876,5.8,2,1.57,3,False
877,NY,877,415,No,No,0,877,144.6,115,24.58,877,258.8,66,22.0,877,253.2,113,11.39,877,7.4,9,2.0,2,False
878,ID,878,408,No,No,0,878,101.0,93,17.17,878,155.6,104,13.23,878,304.4,93,13.7,878,13.3,2,3.59,0,False
879,IA,879,415,No,No,0,879,206.3,98,35.07,879,292.8,82,24.89,879,43.7,121,1.97,879,10.6,4,2.86,1,False
880,TN,880,408,No,Yes,15,880,165.1,85,28.07,880,267.0,93,22.7,880,250.7,114,11.28,880,10.9,4,2.94,1,False
881,OH,881,408,No,No,0,881,165.0,129,28.05,881,202.6,113,17.22,881,172.3,94,7.75,881,12.5,7,3.38,1,True
882,MA,882,415,No,No,0,882,155.3,116,26.4,882,188.2,85,16.0,882,247.0,73,11.12,882,12.3,4,3.32,3,False
883,OK,883,415,No,No,0,883,208.3,106,35.41,883,236.7,123,20.12,883,179.1,120,8.06,883,11.3,5,3.05,3,False
884,NE,884,415,No,No,0,884,189.1,105,32.15,884,246.1,147,20.92,884,242.0,106,10.89,884,10.4,5,2.81,1,True
885,VA,885,408,No,Yes,24,885,131.5,98,22.36,885,230.2,111,19.57,885,283.7,87,12.77,885,10.0,3,2.7,2,False
886,MT,886,408,No,No,0,886,142.3,75,24.19,886,122.8,106,10.44,886,229.5,94,10.33,886,12.8,9,3.46,2,False
887,VT,887,408,No,Yes,19,887,87.7,103,14.91,887,223.0,86,18.96,887,182.3,112,8.2,887,7.3,4,1.97,2,False
888,VA,888,415,Yes,Yes,31,888,174.5,104,29.67,888,224.2,92,19.06,888,116.3,91,5.23,888,12.3,10,3.32,2,False
889,AL,889,415,No,No,0,889,103.3,103,17.56,889,138.5,79,11.77,889,164.8,98,7.42,889,9.0,2,2.43,2,False
890,AL,890,408,No,Yes,25,890,246.6,94,41.92,890,141.4,112,12.02,890,189.8,109,8.54,890,13.0,5,3.51,1,False
891,WV,891,415,No,Yes,37,891,78.5,109,13.35,891,210.5,101,17.89,891,179.7,102,8.09,891,11.8,4,3.19,1,False
892,NV,892,408,No,No,0,892,148.1,73,25.18,892,164.9,101,14.02,892,216.0,125,9.72,892,12.3,2,3.32,5,True
893,TN,893,408,No,No,0,893,206.2,84,35.05,893,256.4,138,21.79,893,117.1,91,5.27,893,9.0,3,2.43,1,False
894,ID,894,415,No,Yes,33,894,251.6,87,42.77,894,197.6,118,16.8,894,209.2,97,9.41,894,12.2,3,3.29,2,False
895,WY,895,415,Yes,Yes,26,895,270.3,111,45.95,895,215.2,90,18.29,895,254.0,133,11.43,895,14.4,7,3.89,1,True
896,TX,896,510,No,Yes,34,896,156.6,97,26.62,896,224.2,97,19.06,896,260.9,135,11.74,896,11.3,1,3.05,1,False
897,MA,897,408,No,No,0,897,139.4,81,23.7,897,223.7,113,19.01,897,173.1,77,7.79,897,13.6,6,3.67,1,False
898,IL,898,510,No,No,0,898,220.2,108,37.43,898,188.4,124,16.01,898,172.7,113,7.77,898,11.7,3,3.16,2,False
899,LA,899,415,No,Yes,39,899,214.1,108,36.4,899,169.2,115,14.38,899,189.7,117,8.54,899,10.1,3,2.73,1,False
900,CO,900,415,No,No,0,900,196.0,74,33.32,900,213.4,96,18.14,900,196.8,81,8.86,900,7.9,6,2.13,1,False
901,UT,901,415,No,No,0,901,106.4,71,18.09,901,240.1,83,20.41,901,147.7,114,6.65,901,5.3,4,1.43,6,True
902,ID,902,415,No,No,0,902,177.3,129,30.14,902,152.8,105,12.99,902,162.9,92,7.33,902,5.1,2,1.38,0,False
903,MN,903,408,No,Yes,32,903,262.2,123,44.57,903,165.2,82,14.04,903,194.3,57,8.74,903,10.6,5,2.86,0,False
904,GA,904,415,No,No,0,904,193.3,106,32.86,904,128.3,94,10.91,904,162.1,119,7.29,904,11.6,4,3.13,5,True
905,HI,905,408,No,Yes,24,905,217.2,94,36.92,905,138.7,52,11.79,905,139.3,85,6.27,905,11.3,4,3.05,0,False
906,AL,906,408,No,No,0,906,209.5,89,35.62,906,172.8,85,14.69,906,94.1,102,4.23,906,8.8,4,2.38,1,False
907,CT,907,408,No,No,0,907,95.4,105,16.22,907,207.2,101,17.61,907,136.0,117,6.12,907,5.6,5,1.51,1,False
908,CO,908,408,No,Yes,26,908,214.6,110,36.48,908,205.2,87,17.44,908,134.6,140,6.06,908,8.1,2,2.19,1,False
909,KS,909,415,No,No,0,909,131.6,120,22.37,909,211.3,96,17.96,909,168.3,97,7.57,909,11.1,4,3.0,4,True
910,NJ,910,415,No,No,0,910,168.4,117,28.63,910,217.1,129,18.45,910,81.6,100,3.67,910,11.8,7,3.19,1,False
911,FL,911,408,No,No,0,911,146.4,123,24.89,911,176.6,113,15.01,911,212.6,102,9.57,911,7.8,5,2.11,1,False
912,CA,912,415,Yes,No,0,912,183.0,110,31.11,912,206.7,93,17.57,912,203.8,119,9.17,912,11.1,6,3.0,1,False
913,TX,913,408,No,Yes,28,913,112.2,70,19.07,913,154.8,106,13.16,913,166.7,105,7.5,913,10.6,2,2.86,0,False
914,MN,914,510,Yes,No,0,914,170.7,55,29.02,914,179.1,108,15.22,914,281.9,89,12.69,914,8.2,9,2.21,3,False
915,AK,915,510,No,No,0,915,172.5,78,29.33,915,142.6,91,12.12,915,102.0,63,4.59,915,10.9,2,2.94,0,False
916,OR,916,510,No,Yes,30,916,194.3,107,33.03,916,243.2,108,20.67,916,322.2,114,14.5,916,7.1,5,1.92,1,False
917,MS,917,408,No,Yes,32,917,187.8,117,31.93,917,129.8,90,11.03,917,132.3,113,5.95,917,12.0,3,3.24,2,False
918,VT,918,415,Yes,Yes,26,918,307.1,94,52.21,918,289.4,78,24.6,918,174.9,109,7.87,918,8.0,3,2.16,0,False
919,UT,919,415,No,No,0,919,118.2,106,20.09,919,167.2,136,14.21,919,214.2,106,9.64,919,12.2,3,3.29,3,False
920,KS,920,510,No,No,0,920,154.0,95,26.18,920,205.9,106,17.5,920,233.7,75,10.52,920,12.9,1,3.48,1,False
921,NV,921,408,No,No,0,921,155.5,101,26.44,921,213.4,89,18.14,921,237.9,61,10.71,921,7.6,11,2.05,1,False
922,TX,922,408,No,No,0,922,157.9,88,26.84,922,180.8,132,15.37,922,132.5,102,5.96,922,12.8,3,3.46,1,False
923,MA,923,415,No,No,0,923,203.4,81,34.58,923,167.7,110,14.25,923,132.0,124,5.94,923,9.2,5,2.48,2,False
924,CA,924,408,No,Yes,39,924,92.8,98,15.78,924,271.2,115,23.05,924,167.1,83,7.52,924,5.8,7,1.57,1,False
925,IA,925,415,No,Yes,32,925,216.8,78,36.86,925,102.2,111,8.69,925,174.0,83,7.83,925,8.6,2,2.32,0,False
926,NH,926,415,No,No,0,926,193.2,89,32.84,926,194.4,90,16.52,926,186.5,104,8.39,926,9.7,2,2.62,4,False
927,GA,927,415,No,No,0,927,113.2,108,19.24,927,189.3,63,16.09,927,271.8,124,12.23,927,14.1,4,3.81,3,False
928,WI,928,415,No,Yes,36,928,166.2,54,28.25,928,238.8,109,20.3,928,108.8,92,4.9,928,11.2,2,3.02,3,False
929,CO,929,408,No,Yes,23,929,262.2,101,44.57,929,157.0,80,13.35,929,129.1,100,5.81,929,7.3,14,1.97,1,False
930,SC,930,415,No,No,0,930,207.8,92,35.33,930,195.7,110,16.63,930,184.8,124,8.32,930,13.1,4,3.54,0,False
931,MI,931,510,No,Yes,35,931,245.4,89,41.72,931,148.2,102,12.6,931,274.0,136,12.33,931,7.5,6,2.03,1,False
932,MD,932,408,No,No,0,932,287.1,108,48.81,932,178.4,125,15.16,932,153.2,98,6.89,932,14.4,2,3.89,3,True
933,IN,933,510,No,Yes,32,933,192.3,82,32.69,933,165.3,134,14.05,933,205.0,74,9.23,933,9.0,1,2.43,2,False
934,ME,934,510,No,No,0,934,194.2,122,33.01,934,242.1,81,20.58,934,215.8,80,9.71,934,9.7,3,2.62,2,False
935,DC,935,415,No,No,0,935,211.0,92,35.87,935,217.0,102,18.45,935,214.8,104,9.67,935,9.8,7,2.65,3,False
936,TN,936,415,No,Yes,12,936,141.9,92,24.12,936,228.9,102,19.46,936,195.1,101,8.78,936,8.7,5,2.35,0,False
937,FL,937,415,No,Yes,26,937,220.5,94,37.49,937,239.5,126,20.36,937,254.3,109,11.44,937,5.9,9,1.59,2,False
938,HI,938,408,No,Yes,28,938,143.5,106,24.4,938,223.5,147,19.0,938,175.4,69,7.89,938,11.2,5,3.02,0,False
939,NE,939,415,No,No,0,939,156.0,56,26.52,939,56.0,116,4.76,939,163.3,104,7.35,939,8.9,8,2.4,0,False
940,TN,940,408,Yes,No,0,940,160.1,63,27.22,940,208.4,112,17.71,940,177.6,98,7.99,940,9.2,3,2.48,2,False
941,MD,941,415,Yes,No,0,941,235.1,98,39.97,941,251.8,79,21.4,941,285.9,76,12.87,941,7.2,2,1.94,4,True
942,VT,942,510,No,No,0,942,188.4,63,32.03,942,165.9,89,14.1,942,205.7,71,9.26,942,13.2,2,3.56,1,False
943,OR,943,415,No,No,0,943,194.8,97,33.12,943,235.3,118,20.0,943,174.4,126,7.85,943,11.0,3,2.97,1,False
944,IN,944,510,No,No,0,944,247.8,117,42.13,944,130.0,95,11.05,944,134.3,125,6.04,944,6.9,2,1.86,1,False
945,MO,945,415,No,No,0,945,221.2,80,37.6,945,213.6,104,18.16,945,291.8,89,13.13,945,11.9,3,3.21,4,False
946,FL,946,510,No,Yes,26,946,118.5,86,20.15,946,213.9,118,18.18,946,132.6,99,5.97,946,13.4,3,3.62,2,False
947,DC,947,415,No,Yes,33,947,231.8,78,39.41,947,232.9,79,19.8,947,206.9,121,9.31,947,7.6,4,2.05,1,False
948,VT,948,415,No,Yes,25,948,215.9,90,36.7,948,257.9,92,21.92,948,180.2,157,8.11,948,11.6,4,3.13,1,False
949,OH,949,415,No,Yes,35,949,217.1,92,36.91,949,220.8,134,18.77,949,249.5,93,11.23,949,8.0,5,2.16,2,False
950,LA,950,408,No,Yes,39,950,183.3,106,31.16,950,205.1,101,17.43,950,263.7,90,11.87,950,5.1,7,1.38,1,False
951,IL,951,415,Yes,No,0,951,236.8,141,40.26,951,265.3,101,22.55,951,152.4,77,6.86,951,9.5,2,2.57,1,True
952,NJ,952,415,No,No,0,952,193.8,90,32.95,952,195.3,121,16.6,952,182.7,108,8.22,952,8.5,3,2.3,1,False
953,NE,953,415,No,No,0,953,191.4,93,32.54,953,205.4,119,17.46,953,205.7,121,9.26,953,10.2,3,2.75,3,False
954,WV,954,408,No,No,0,954,275.2,67,46.78,954,180.2,108,15.32,954,159.0,110,7.15,954,7.9,2,2.13,1,False
955,ND,955,408,No,No,0,955,174.0,85,29.58,955,241.1,114,20.49,955,207.8,94,9.35,955,7.9,1,2.13,1,False
956,UT,956,415,No,No,0,956,165.0,132,28.05,956,249.7,86,21.22,956,170.3,128,7.66,956,12.6,8,3.4,1,False
957,MS,957,415,No,No,0,957,228.7,102,38.88,957,168.7,99,14.34,957,223.5,100,10.06,957,11.8,4,3.19,1,False
958,MN,958,415,No,No,0,958,107.9,88,18.34,958,235.8,109,20.04,958,228.6,119,10.29,958,9.5,3,2.57,2,False
959,KS,959,415,No,Yes,28,959,249.6,87,42.43,959,227.2,138,19.31,959,239.9,92,10.8,959,7.6,3,2.05,3,False
960,KS,960,510,No,No,0,960,178.6,83,30.36,960,213.1,103,18.11,960,198.0,119,8.91,960,10.9,5,2.94,1,False
961,NV,961,510,No,No,0,961,139.0,96,23.63,961,224.9,64,19.12,961,170.8,118,7.69,961,15.7,5,4.24,2,False
962,MT,962,415,No,No,0,962,134.3,98,22.83,962,202.3,109,17.2,962,195.9,100,8.82,962,12.6,5,3.4,2,False
963,AK,963,415,No,No,0,963,178.4,97,30.33,963,168.3,113,14.31,963,120.5,93,5.42,963,9.3,9,2.51,1,False
964,AR,964,510,No,No,0,964,170.7,101,29.02,964,240.2,82,20.42,964,119.0,112,5.36,964,11.4,4,3.08,2,False
965,LA,965,510,No,Yes,33,965,184.5,139,31.37,965,183.2,78,15.57,965,127.4,106,5.73,965,12.3,6,3.32,0,False
966,KS,966,510,No,Yes,37,966,161.2,109,27.4,966,204.2,79,17.36,966,231.5,87,10.42,966,8.9,4,2.4,1,False
967,OR,967,408,No,No,0,967,84.9,77,14.43,967,257.5,109,21.89,967,210.5,66,9.47,967,7.5,5,2.03,2,False
968,WI,968,510,No,No,0,968,217.9,71,37.04,968,230.1,116,19.56,968,232.1,110,10.44,968,10.6,2,2.86,1,False
969,CO,969,408,No,No,0,969,270.9,98,46.05,969,226.2,110,19.23,969,178.8,60,8.05,969,8.8,5,2.38,0,True
970,KS,970,510,No,No,0,970,243.0,91,41.31,970,183.9,77,15.63,970,184.3,109,8.29,970,15.3,6,4.13,0,True
971,IA,971,408,No,No,0,971,126.3,115,21.47,971,168.8,112,14.35,971,154.6,95,6.96,971,9.8,7,2.65,2,False
972,NE,972,510,No,No,0,972,159.0,109,27.03,972,255.1,142,21.68,972,82.4,73,3.71,972,10.1,4,2.73,0,False
973,OH,973,415,Yes,Yes,24,973,219.9,118,37.38,973,208.5,116,17.72,973,352.5,111,15.86,973,8.1,4,2.19,3,False
974,TN,974,510,No,Yes,34,974,162.1,83,27.56,974,171.8,117,14.6,974,259.8,76,11.69,974,9.6,3,2.59,4,True
975,OK,975,510,No,No,0,975,198.8,107,33.8,975,195.5,91,16.62,975,213.3,120,9.6,975,16.5,7,4.46,5,False
976,ND,976,510,Yes,No,0,976,256.8,90,43.66,976,230.1,104,19.56,976,143.6,82,6.46,976,9.1,10,2.46,3,False
977,NC,977,408,No,Yes,38,977,196.8,92,33.46,977,254.2,108,21.61,977,261.8,85,11.78,977,7.7,2,2.08,1,False
978,MN,978,415,No,No,0,978,140.1,120,23.82,978,231.4,128,19.67,978,188.1,127,8.46,978,11.2,5,3.02,2,False
979,MN,979,415,No,No,0,979,194.3,83,33.03,979,189.9,97,16.14,979,232.2,102,10.45,979,9.0,3,2.43,5,False
980,MA,980,415,No,No,0,980,117.6,66,19.99,980,214.0,108,18.19,980,239.5,94,10.78,980,8.8,5,2.38,1,False
981,GA,981,510,No,No,0,981,243.1,105,41.33,981,231.4,108,19.67,981,180.9,120,8.14,981,7.8,4,2.11,2,False
982,NV,982,415,No,No,0,982,145.4,132,24.72,982,129.3,91,10.99,982,186.4,109,8.39,982,5.2,4,1.4,1,False
983,TX,983,415,No,No,0,983,169.1,105,28.75,983,169.9,102,14.44,983,244.9,106,11.02,983,9.9,10,2.67,3,False
984,ME,984,510,No,No,0,984,229.3,93,38.98,984,184.5,111,15.68,984,168.2,91,7.57,984,8.8,3,2.38,2,False
985,MN,985,510,No,Yes,33,985,186.4,84,31.69,985,201.0,136,17.09,985,286.7,103,12.9,985,11.1,3,3.0,2,True
986,TN,986,415,No,No,0,986,162.8,65,27.68,986,185.0,109,15.73,986,219.5,104,9.88,986,6.0,3,1.62,2,False
987,RI,987,510,Yes,No,0,987,194.4,83,33.05,987,247.8,84,21.06,987,245.4,93,11.04,987,11.2,7,3.02,2,False
988,NC,988,510,No,No,0,988,145.0,76,24.65,988,240.7,112,20.46,988,197.1,134,8.87,988,7.1,4,1.92,3,False
989,MA,989,408,No,Yes,31,989,224.7,69,38.2,989,134.5,81,11.43,989,120.3,104,5.41,989,7.5,5,2.03,1,True
990,TN,990,408,No,No,0,990,147.0,79,24.99,990,162.3,103,13.8,990,162.9,80,7.33,990,10.5,4,2.84,1,False
991,WY,991,415,No,Yes,39,991,260.8,130,44.34,991,213.4,111,18.14,991,195.6,97,8.8,991,10.1,5,2.73,1,False
992,IA,992,415,No,No,0,992,155.4,127,26.42,992,164.1,45,13.95,992,157.7,128,7.1,992,9.0,3,2.43,0,False
993,IN,993,415,No,No,0,993,166.2,112,28.25,993,255.3,81,21.7,993,228.1,97,10.26,993,5.4,7,1.46,1,False
994,FL,994,510,No,Yes,45,994,130.5,114,22.19,994,208.4,94,17.71,994,141.6,114,6.37,994,11.0,5,2.97,4,True
995,MT,995,415,No,No,0,995,162.7,102,27.66,995,292.0,105,24.82,995,183.3,80,8.25,995,8.7,6,2.35,0,False
996,ND,996,408,Yes,Yes,37,996,237.1,76,40.31,996,264.2,125,22.46,996,271.3,120,12.21,996,7.9,3,2.13,1,False
997,MI,997,408,No,No,0,997,166.2,102,28.25,997,217.6,112,18.5,997,220.2,68,9.91,997,13.2,2,3.56,4,False
998,MT,998,415,No,No,0,998,121.7,48,20.69,998,125.8,112,10.69,998,261.6,122,11.77,998,8.3,2,2.24,6,True
999,AL,999,510,No,No,0,999,176.4,62,29.99,999,201.0,124,17.09,999,150.4,138,6.77,999,11.2,2,3.02,0,False
1000,NV,1000,510,No,Yes,27,1000,67.4,116,11.46,1000,244.0,78,20.74,1000,281.1,93,12.65,1000,11.4,2,3.08,2,False
1001,FL,1001,415,No,Yes,24,1001,176.0,118,29.92,1001,277.9,116,23.62,1001,174.7,71,7.86,1001,14.7,7,3.97,1,False
1002,NY,1002,408,No,No,0,1002,247.7,77,42.11,1002,269.5,108,22.91,1002,167.3,82,7.53,1002,9.6,7,2.59,0,True
1003,KS,1003,510,No,No,0,1003,115.4,90,19.62,1003,262.6,68,22.32,1003,245.7,69,11.06,1003,13.1,5,3.54,2,False
1004,NC,1004,510,No,No,0,1004,112.2,95,19.07,1004,209.6,108,17.82,1004,260.9,78,11.74,1004,13.9,1,3.75,0,True
1005,MN,1005,408,No,No,0,1005,162.6,138,27.64,1005,154.0,109,13.09,1005,209.7,118,9.44,1005,11.5,4,3.11,0,False
1006,RI,1006,415,No,No,0,1006,229.4,107,39.0,1006,214.1,99,18.2,1006,289.6,95,13.03,1006,10.4,6,2.81,4,False
1007,UT,1007,415,No,No,0,1007,139.6,96,23.73,1007,124.2,93,10.56,1007,95.6,75,4.3,1007,15.0,4,4.05,2,False
1008,OR,1008,415,No,No,0,1008,263.8,66,44.85,1008,251.3,116,21.36,1008,200.1,112,9.0,1008,8.4,2,2.27,5,True
1009,SC,1009,415,No,Yes,46,1009,217.5,123,36.98,1009,233.7,84,19.86,1009,163.9,99,7.38,1009,9.0,3,2.43,4,False
1010,IL,1010,415,No,Yes,14,1010,114.3,132,19.43,1010,199.8,91,16.98,1010,194.7,74,8.76,1010,7.5,8,2.03,1,False
1011,OH,1011,408,No,No,0,1011,196.3,108,33.37,1011,136.8,96,11.63,1011,154.7,87,6.96,1011,7.7,3,2.08,2,False
1012,MA,1012,510,No,No,0,1012,253.2,95,43.04,1012,188.0,116,15.98,1012,142.0,133,6.39,1012,4.4,4,1.19,1,False
1013,OR,1013,408,No,No,0,1013,98.0,99,16.66,1013,240.7,62,20.46,1013,254.8,123,11.47,1013,10.5,4,2.84,0,False
1014,CA,1014,408,No,No,0,1014,249.4,118,42.4,1014,211.5,95,17.98,1014,169.0,116,7.61,1014,9.1,3,2.46,0,False
1015,WV,1015,415,No,Yes,30,1015,129.6,107,22.03,1015,233.0,104,19.81,1015,297.0,93,13.37,1015,14.5,5,3.92,1,False
1016,VT,1016,415,No,No,0,1016,221.3,106,37.62,1016,267.6,98,22.75,1016,111.5,80,5.02,1016,9.3,7,2.51,0,False
1017,GA,1017,408,No,No,0,1017,203.6,61,34.61,1017,161.7,127,13.74,1017,175.9,97,7.92,1017,8.4,3,2.27,0,False
1018,ME,1018,415,No,No,0,1018,213.6,110,36.31,1018,234.9,121,19.97,1018,229.6,157,10.33,1018,8.8,3,2.38,2,False
1019,HI,1019,415,No,Yes,31,1019,181.6,112,30.87,1019,220.7,100,18.76,1019,236.3,121,10.63,1019,12.9,4,3.48,2,False
1020,AZ,1020,510,No,Yes,22,1020,215.4,123,36.62,1020,328.7,98,27.94,1020,160.5,89,7.22,1020,7.8,6,2.11,1,False
1021,IA,1021,510,No,No,0,1021,199.2,111,33.86,1021,175.1,83,14.88,1021,210.6,84,9.48,1021,10.2,2,2.75,3,False
1022,CT,1022,415,No,No,0,1022,115.0,130,19.55,1022,137.8,83,11.71,1022,224.0,61,10.08,1022,7.3,4,1.97,3,False
1023,WA,1023,408,No,No,0,1023,270.5,69,45.99,1023,230.0,112,19.55,1023,136.0,111,6.12,1023,9.6,5,2.59,1,True
1024,VA,1024,415,No,No,0,1024,222.2,127,37.77,1024,153.1,125,13.01,1024,227.4,80,10.23,1024,12.9,4,3.48,1,False
1025,CO,1025,510,No,No,0,1025,61.9,78,10.52,1025,262.6,114,22.32,1025,212.5,110,9.56,1025,8.8,2,2.38,3,False
1026,TX,1026,415,No,No,0,1026,189.2,81,32.16,1026,184.4,117,15.67,1026,255.8,83,11.51,1026,10.6,5,2.86,3,True
1027,SD,1027,510,No,No,0,1027,196.0,135,33.32,1027,186.0,146,15.81,1027,153.0,92,6.89,1027,9.8,1,2.65,3,False
1028,VA,1028,415,No,No,0,1028,171.6,119,29.17,1028,205.0,107,17.43,1028,170.6,114,7.68,1028,13.8,4,3.73,0,False
1029,NY,1029,415,Yes,No,0,1029,174.0,123,29.58,1029,161.3,115,13.71,1029,260.7,98,11.73,1029,11.4,3,3.08,2,False
1030,WA,1030,510,No,No,0,1030,78.6,106,13.36,1030,187.3,110,15.92,1030,184.2,111,8.29,1030,7.4,5,2.0,1,True
1031,TN,1031,415,No,No,0,1031,141.3,123,24.02,1031,253.6,87,21.56,1031,215.8,96,9.71,1031,6.4,2,1.73,1,False
1032,CT,1032,415,No,No,0,1032,235.8,130,40.09,1032,176.0,69,14.96,1032,63.6,122,2.86,1032,7.3,1,1.97,2,False
1033,WA,1033,510,No,No,0,1033,185.1,100,31.47,1033,165.1,88,14.03,1033,111.6,104,5.02,1033,6.3,4,1.7,3,False
1034,NH,1034,415,No,No,0,1034,254.3,113,43.23,1034,78.9,104,6.71,1034,153.2,69,6.89,1034,11.8,2,3.19,2,False
1035,MT,1035,510,No,No,0,1035,183.0,103,31.11,1035,214.8,77,18.26,1035,206.4,73,9.29,1035,8.7,6,2.35,2,False
1036,NE,1036,415,No,Yes,29,1036,163.5,80,27.8,1036,274.8,136,23.36,1036,381.9,147,17.19,1036,7.5,5,2.03,2,False
1037,WA,1037,408,No,No,0,1037,207.9,98,35.34,1037,210.5,96,17.89,1037,109.6,114,4.93,1037,7.7,2,2.08,2,False
1038,WI,1038,415,No,No,0,1038,248.6,102,42.26,1038,174.9,93,14.87,1038,207.2,86,9.32,1038,6.1,3,1.65,3,False
1039,AR,1039,415,No,Yes,31,1039,185.4,105,31.52,1039,197.6,126,16.8,1039,147.1,110,6.62,1039,14.5,4,3.92,2,False
1040,WI,1040,408,No,No,0,1040,197.8,60,33.63,1040,221.0,64,18.79,1040,168.6,134,7.59,1040,8.9,5,2.4,1,False
1041,DE,1041,415,Yes,No,0,1041,132.1,42,22.46,1041,138.9,88,11.81,1041,192.6,119,8.67,1041,9.1,1,2.46,2,True
1042,NH,1042,510,No,No,0,1042,197.1,117,33.51,1042,227.8,128,19.36,1042,214.0,101,9.63,1042,9.3,11,2.51,0,False
1043,VA,1043,415,No,No,0,1043,154.6,112,26.28,1043,184.2,105,15.66,1043,217.4,102,9.78,1043,12.6,5,3.4,2,False
1044,TN,1044,510,No,Yes,31,1044,153.1,115,26.03,1044,185.9,59,15.8,1044,224.3,102,10.09,1044,10.0,1,2.7,6,True
1045,VA,1045,408,No,No,0,1045,211.2,119,35.9,1045,231.1,120,19.64,1045,220.9,80,9.94,1045,6.3,9,1.7,2,False
1046,AZ,1046,415,No,No,0,1046,141.1,91,23.99,1046,147.2,100,12.51,1046,254.7,75,11.46,1046,8.0,7,2.16,2,False
1047,MT,1047,408,No,Yes,29,1047,151.1,121,25.69,1047,244.7,88,20.8,1047,154.4,91,6.95,1047,13.8,2,3.73,2,False
1048,OK,1048,408,No,No,0,1048,209.6,107,35.63,1048,228.8,96,19.45,1048,172.4,85,7.76,1048,7.6,2,2.05,3,False
1049,ID,1049,415,No,Yes,32,1049,247.0,109,41.99,1049,125.6,91,10.68,1049,226.5,90,10.19,1049,10.5,4,2.84,3,False
1050,KS,1050,408,No,No,0,1050,321.3,99,54.62,1050,167.9,93,14.27,1050,193.6,106,8.71,1050,8.0,4,2.16,1,True
1051,MS,1051,415,No,No,0,1051,251.5,85,42.76,1051,214.2,98,18.21,1051,186.1,71,8.37,1051,11.1,6,3.0,3,False
1052,WY,1052,510,Yes,No,0,1052,236.9,107,40.27,1052,157.6,105,13.4,1052,241.0,120,10.85,1052,7.3,2,1.97,0,True
1053,TX,1053,415,No,No,0,1053,159.7,79,27.15,1053,216.7,131,18.42,1053,206.7,116,9.3,1053,9.3,3,2.51,2,False
1054,WA,1054,415,Yes,No,0,1054,148.2,96,25.19,1054,220.4,111,18.73,1054,134.2,97,6.04,1054,9.2,1,2.48,4,True
1055,HI,1055,408,No,No,0,1055,150.9,86,25.65,1055,268.6,129,22.83,1055,179.9,73,8.1,1055,14.7,1,3.97,1,False
1056,AK,1056,415,No,Yes,24,1056,170.9,71,29.05,1056,201.4,80,17.12,1056,159.0,124,7.15,1056,4.1,5,1.11,2,False
1057,MD,1057,510,No,No,0,1057,254.7,80,43.3,1057,90.2,79,7.67,1057,153.4,60,6.9,1057,10.6,8,2.86,0,False
1058,SD,1058,415,No,No,0,1058,0.0,0,0.0,1058,159.6,130,13.57,1058,167.1,88,7.52,1058,6.8,1,1.84,4,True
1059,PA,1059,408,Yes,No,0,1059,133.7,45,22.73,1059,187.8,107,15.96,1059,181.9,89,8.19,1059,10.7,2,2.89,1,True
1060,NC,1060,408,No,No,0,1060,224.9,117,38.23,1060,191.9,127,16.31,1060,229.9,97,10.35,1060,10.3,3,2.78,0,False
